mlb;sku;gtin;title;date_created;ultima_venda;status;parent_item_id;tipo;envio;stock_total;stock_source;stock_variations_count;sales_units;sold_value_cents;variation_id;variation_name
MLB3831122896;52286;7908439298018;Poltrona Sala Decorativa Marisa Giratória Madeira Suede Grafite - D'rossi Liso;2023-07-25;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3831189584;78955;7908670869084;2 Poltronas Stella Corano Nozes C/ Linho Preto Base Metálica Liso;2023-07-25;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB3831137330;72105;7908575980303;Poltronas Sala Decorativa Kit 2 Lana Suede Bege Base De Madeira D03 - D'rossi Liso;2023-07-25;;active;;Premium;Por conta do comprador;136;item;0;;;;
MLB3831157408;48552;7908439259743;Poltrona Stella Linho Preto A79 Pés Palito Castanho D'rossi Liso;2023-07-25;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3831190412;58103;7908477257145;Kit 01 Namoradeira E 01 Poltrona Giovana Suede Azul Marinho Liso;2023-07-25;;active;;Premium;Por conta do comprador;145;item;0;;;;
MLB3831152194;67669;7908575938090;Kit 02 Poltronas Stella Corino Branco Pés Palito Natural Liso;2023-07-25;;active;;Premium;Por conta do comprador;164;item;0;;;;
MLB3831140324;49594;7908439278492;Kit 2 Poltronas Decorativa Sala De Estar Recepção Stella Suede Azul Marinho Pés Palito Natural Liso;2023-07-25;;active;;Premium;Por conta do comprador;158;item;0;;;;
MLB3831145064;71645;7908575975262;Namoradeira 02 Lugares Stella Suede Cinza Pés Palito Natural Liso;2023-07-25;;active;;Classico;Por conta do comprador;328;item;0;;;;
MLB3831202438;67429;7908575938861;Poltrona Stella Suede Verde Pés Palito Castanho Liso;2023-07-25;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3831209734;79051;7908670869558;Kit 2 Poltronas Stella Suede Preto Base Metálica Preto Liso;2023-07-25;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB3831121152;54500;7908477229043;Kit 02 Poltronas Marisa Suede Preto Base X Dourada Liso;2023-07-25;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB3831162616;53414;7908477204149;Kit 04 Cadeiras De Jantar Liz Corino Bege Pés Palito D'rossi Liso;2023-07-25;;active;;Classico;Por conta do comprador;76;item;0;;;;
MLB3831205368;49602;7908439278539;Kit 02 Poltronas Stella Suede Grafite Pés Palito Natural Liso;2023-07-25;;active;;Premium;Por conta do comprador;164;item;0;;;;
MLB3831188940;76794;7908670834105;D'rossi Premium Stella Poltrona Marrom;2023-07-25;;active;;Premium;Por conta do comprador;499;item;0;;;;
MLB3831149160;54468;7908748163120;Poltrona Sala Decorativa Marisa Aço Industrial X Preto Suede Cinza Liso;2023-07-25;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3831096908;67671;7908575938106;Poltrona Stella Corino Preto Pés Palito Natural - D'rossi Liso;2023-07-25;;active;;Premium;Por conta do comprador;317;item;0;;;;
MLB3831098412;58491;7908477260411;Cabeceira Opala Para Cama Box Casal 140 Cm Suede Preto;2023-07-25;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3391897721;76814;7908670834198;Poltrona Stella Linho Preto A79 Base Industrial Dourada Liso;2023-07-28;;active;;Premium;Por conta do comprador;998;item;0;;;;
MLB3831096084;79063;7908670869602;Poltrona Stella Linho Cinza Base Metálica Industrial Preto Liso;2023-07-25;;active;;Premium;Por conta do comprador;999;item;0;;;;
MLB3388037213;79073;7908670869657;Kit 2 Poltronas Stella Linho Cinza Base Metálica Preto Liso;2023-07-25;;active;;Premium;Por conta do comprador;499;item;0;;;;
MLB3387972217;52100;7908439296779;Kit 01 Namoradeira E 02 Poltronas Marisa Suede Preto Liso;2023-07-25;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3389558065;61827;7908477279130;Cabeceira Painel Dubai Cama Box Queen 160 Cm Suede Azul;2023-07-26;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3836265432;77067;7908670835652;Cadeira De Jantar D'rossi Belle Veludo Preto Estrutura Aço Carbono;2023-07-26;;active;;Premium;Frete gratis;4;item;0;;;;
MLB3391980045;65693;7908575925564;Poltrona Marisa Linho Areia A27 Base Metálica Preto Bege Liso;2023-07-28;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3389534425;78671;7908670859566;Sofá Sala De Estar Recepção 2 Lugares Namoradeira Lana Suede Verde Base De Madeira Liso;2023-07-26;;active;;Premium;Por conta do comprador;273;item;0;;;;
MLB3391996875;57419;7908670802883;Kit 02 Poltronas Giovana Corino Preto Pés Palito Castanho Liso;2023-07-28;;active;;Classico;Por conta do comprador;159;item;0;;;;
MLB3840720376;80031;7908670893096;Poltrona Viena D'rossi Branca De Corino Para 1 Lugar Com Pés Palito Branco Liso;2023-07-27;;active;;Classico;Por conta do comprador;328;item;0;;;;
MLB3840692388;51178;7908439289009;Poltrona Giratória Stella Linho Preto A79 Base Cromada;2023-07-27;;active;;Premium;Por conta do comprador;998;item;0;;;;
MLB3840892316;51274;7908439289450;Kit 02 Poltronas Giratória Stella Linho Preto D'rossi Liso;2023-07-27;;active;;Premium;Por conta do comprador;499;item;0;;;;
MLB3389523661;78785;7908670860227;Sofá Tradicional D'rossi Premium Kit Para Sala De 2 Cuerpos Tela Veludo Color Preto Liso;2023-07-26;;active;;Premium;Por conta do comprador;273;item;0;;;;
MLB3840847488;62495;7908477293297;Poltrona Giratória Giovana Suede Rosa Bebê Base Madeira Ma30 Liso;2023-07-27;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3840897018;47294;7908439249881;Namoradeira Stella Suede Verde Pés Palito Castanho D'rossi Liso;2023-07-27;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3387932931;6628;7908439208635;Poltrona Decorativa Stella Suede Marrom Pés Palito - D'rossi Liso;2023-07-25;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3840894842;61443;7908477286367;Cabeceira Verona Para Cama Box Queen 160 Cm Suede Cinza;2023-07-27;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3389524845;74099;7908575983854;Espelho Com Moldura De Plastíco Rosê Alça Caramelo 65x43,5cm;2023-07-26;;active;;Premium;Frete gratis;34;item;0;;;;
MLB3391801291;71647;7908575975279;Namoradeira 02 Lugares Stella Suede Grafite Pés Palito Liso;2023-07-27;;active;;Premium;Por conta do comprador;328;item;0;;;;
MLB3846066312;78161;7908670849291;Namoradeira 02 Lugares Mari Veludo Rosê Pés Palito Castanho Rosa Liso;2023-07-28;;active;;Classico;Por conta do comprador;318;item;0;;;;
MLB3391831291;76352;7908670832132;Poltrona Stella Corino Bege Base Madeira Castanho - D'rossi Liso Bege Liso;2023-07-28;;active;;Premium;Por conta do comprador;995;item;0;;;;
MLB3391673123;76885;7908670834471;Poltrona Decorativa Industrial Dourado Stella Sintético Preto - D'rossi Preto Liso;2023-07-27;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3392831157;79117;7908670869848;Kit 2 Poltronas Stella Veludo Bege Base Metálica Preto Liso;2023-07-28;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB3392855493;78721;7908670859948;Sofá Lana Linho Preto A79 Base De Madeira - D'rossi Liso;2023-07-28;;active;;Classico;Por conta do comprador;273;item;0;;;;
MLB3391623637;72029;7908575979918;Poltrona Mari De Suede Azul, Com Pés Palito Castanho Liso;2023-07-27;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3860834868;35915;7908274422784;Poltrona Costela Suede Marrom - D'rossi Liso;2023-08-01;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB3860816496;76356;7908670832156;Poltrona Stella Corino Preto Base Madeira Castanho - D'rossi Liso;2023-08-01;;active;;Premium;Por conta do comprador;995;item;0;;;;
MLB3391761919;74212;7908575992368;Poltrona Sher Tipo Costela Corano Branco Pés De Ferro Liso;2023-07-27;;active;;Premium;Por conta do comprador;525;item;0;;;;
MLB3391652261;58023;7908477256476;Kit 02 Poltronas Giovana Suede Grafite Pés Palito De Ferro Liso;2023-07-27;;active;;Premium;Por conta do comprador;145;item;0;;;;
MLB3860819482;49962;7908439284042;Poltrona Sala Decorativa Kit 2 Marisa Giratória Madeira Suede Preto - D'rossi Liso;2023-08-01;;active;;Premium;Por conta do comprador;500;item;0;;;;
MLB3391497295;76526;7908670832279;Kit 01 Poltrona E 01 Puff Stella Suede Bege Base Madeira Liso;2023-07-27;;active;;Premium;Por conta do comprador;256;item;0;;;;
MLB3392452969;52750;7908103722290;Enfeite Decorativo Macaco Não Falo Em Cimento Bege 12x8,5 Bege;2023-07-28;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB3860836342;38067;7908670853588;Capa Almofada D'rossi Suede Azul Zig Zag 42x42cm Moderna;2023-08-01;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB3392445171;53692;7908103732725;Enfeite Decorativo Esfera Em Poliresina Off White 13x13 Cm Branco Redondo;2023-07-28;;active;;Premium;Frete gratis;14;item;0;;;;
MLB3394588911;53698;7908103732800;Enfeite Decorativo Pássaro Em Poliresina Preto 44x9 Cm Preto;2023-07-31;;active;;Premium;Frete gratis;10;item;0;;;;
MLB3846449382;65691;7908575925557;Poltrona Marisa Linho Grafite A26 Base Metálica Preto Liso;2023-07-29;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3394476569;60181;7908477288064;Escultura Decorativa C/base Descanso Ouro Fosco 23x30 Cm Dourado;2023-07-31;;active;;Premium;Frete gratis;4;item;0;;;;
MLB3846447758;74392;7908575967564;Poltrona Mari Suede Cinza Pés Palito De Ferro Marrom Liso;2023-07-29;;active;;Classico;Por conta do comprador;291;item;0;;;;
MLB3406108739;59751;7908477271035;Cabeceira Malibu Para Cama Box Queen 160 Cm Suede Grafite;2023-08-10;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB3396497203;72227;7908575977792;Namoradeira 02 Lugares Stella Corano Nozes Pés Palito Marrom Liso;2023-08-01;;active;;Classico;Por conta do comprador;296;item;0;;;;
MLB3402479985;81481;;Kit 2 Poltronas Elisa Corino Pés Palito Castanho - D'rossi;2023-08-07;;active;;Classico;Por conta do comprador;125;variation;1;;;179343611925;Cor: Bege
MLB3402479985;81481;;Kit 2 Poltronas Elisa Corino Pés Palito Castanho - D'rossi;2023-08-07;;active;;Classico;Por conta do comprador;159;variation;1;;;179343611927;Cor: Branco
MLB3402479985;81481;;Kit 2 Poltronas Elisa Corino Pés Palito Castanho - D'rossi;2023-08-07;;active;;Classico;Por conta do comprador;159;variation;1;;;179343611929;Cor: Preto
MLB3862685846;60175;7908477288033;Máscara Sopro Decorativa Preto Fosco Em Cerâmica Design Preto;2023-08-02;;active;;Classico;Frete gratis;4;item;0;;;;
MLB3396972017;53152;7908477202367;Cadeira Sala Jantar Kit 6 Liz Pé Palito Castanho Suede Marrom Rato D03 - D'rossi Liso;2023-08-02;;active;;Classico;Por conta do comprador;51;item;0;;;;
MLB3860362410;81323;7908748102181;Kit 2 Poltronas Elisa Veludo Cinza Pés Palito Castanho Azul Liso;2023-08-01;;active;;Premium;Por conta do comprador;159;item;0;;;;
MLB3860760876;54474;7908477228794;Poltrona Sala Decorativa Marisa Aço Industrial X Preto Suede Marrom Rato - D'rossi Liso;2023-08-01;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3397157145;60175;7908477288033;Máscara Sopro Decorativa Preto Fosco Em Cerâmica 35x16x20 Cm Preto;2023-08-02;;active;;Premium;Frete gratis;4;item;0;;;;
MLB3396556169;54436;7908477228541;Poltrona Sala Decorativa Marisa Aço Industrial X Dourado Suede Marrom - D'rossi Liso;2023-08-01;;active;;Classico;Por conta do comprador;1000;item;0;;;;
MLB3399866891;33923;7908748143641;Poltrona Elisa Couro Nozes Com Linho Bege Pés Palito Desenho Do Tecido Liso;2023-08-04;;active;;Premium;Por conta do comprador;328;item;0;;;;
MLB3399918981;54448;7908477228565;Poltrona Sala Decorativa Marisa Aço Industrial X Dourado Suede Preto - D'rossi Liso;2023-08-04;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3396513593;71651;7908575975293;Namoradeira 02 Lugares Stella Suede Marrom Rato Pés Palito Liso;2023-08-01;;active;;Premium;Por conta do comprador;328;item;0;;;;
MLB3399700221;59799;7908477271479;Cabeceira Stambul Para Cama Box Queen 160 Cm Suede Grafite;2023-08-04;;active;;Premium;Por conta do comprador;16;item;0;;;;
MLB3402764633;40145;7908274474479;Manta Sofá Vermelha 120x150cm Algodão Liso D'rossi Com Franjas Vermelho;2023-08-07;;active;;Premium;Por conta do comprador;34;item;0;;;;
MLB3892410328;67641;7908575940086;Kit 02 Poltronas Stella Veludo Bege Pés Palito Natural Liso;2023-08-10;;active;;Premium;Por conta do comprador;164;item;0;;;;
MLB3396495953;64625;7908575916593;Kit 02 Poltronas Giovana Linho Areia A27 Pés Palito De Ferro Bege Liso;2023-08-01;;active;;Classico;Por conta do comprador;145;item;0;;;;
MLB3396240053;81357;7908748101276;Kit 1 Sofá E 2 Poltronas Elisa Veludo Bege Pés Palito Bege Liso;2023-08-01;;active;;Premium;Por conta do comprador;106;item;0;;;;
MLB3398691447;44968;7908103728544;Cachepot Terracota C/ Suporte Metálico Preto 15x10,5 Cm Laranja Liso;2023-08-03;;active;;Premium;Por conta do comprador;1;item;0;;;;
MLB3396543071;74382;7908575967526;Kit De 2 Poltronas Mari Rosa-bebê Em Suede Com Pés De Ferro Preto Liso;2023-08-01;;active;;Classico;Por conta do comprador;145;item;0;;;;
MLB3863771340;57693;7908477246156;Cachepot Cinza Com Suporte Em Metal G 15x8 Cm - D'rossi Cinza Liso;2023-08-02;;active;;Premium;Por conta do comprador;5;item;0;;;;
MLB3406752457;59252;7908477266413;Cabeceira Opala Para Cama Box Queen 160 Cm Suede Preto;2023-08-11;;active;;Premium;Frete gratis;1000;item;0;;;;
MLB3409726295;61629;7908477285858;Cabeceira Garden Para Cama Box Casal 140 Cm Corino Bege;2023-08-14;;active;;Classico;Frete gratis;1000;item;0;;;;
MLB3894031776;67345;7908575935211;Poltrona Stella Corano Nozes Com Linho Areia A27 Pés Palito Marrom Liso;2023-08-11;;active;;Premium;Por conta do comprador;296;item;0;;;;
MLB3406747765;79941;7908670891160;Kit 2 Poltronas D'rossi Viena Verde Suede C/ Pés Palito Natural Liso;2023-08-11;;active;;Classico;Por conta do comprador;164;item;0;;;;
MLB3406720331;49112;7908439270151;Poltrona Stella Linho A26 Pés Palito Natural - D'rossi Grafite Liso;2023-08-11;;active;;Premium;Por conta do comprador;317;item;0;;;;
MLB3406738827;79139;7908670869930;Kit 2 Poltronas Stella Corino Branco Base Metálica Preto Liso;2023-08-11;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB3899431302;81511;;Poltrona Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;253;variation;1;;;178470581246;Cor: Nozes
MLB3899431302;81511;;Poltrona Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;318;variation;1;;;178470581248;Cor: Branco
MLB3899431302;81511;;Poltrona Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;259;variation;1;;;178470581250;Cor: Preto
MLB3406712141;60547;-1;Vaso Bacia Decorativo Redondo Preto M 13x40 Cm - D'rossi Preto Vaso Bacia Decorativo;2023-08-11;;active;;Classico;Frete gratis;8;item;0;;;;
MLB3406691907;67655;7908575940154;Poltrona Stella Veludo Verde Esmeralda Pés Palito Natural Liso;2023-08-11;;active;;Premium;Por conta do comprador;328;item;0;;;;
MLB3407803785;67155;7908575934283;Kit 10 Cadeiras D'rossi Liz Estofadas Corino Branco Base Giratória Liso Castanho;2023-08-12;;active;;Classico;Por conta do comprador;2;item;0;;;;
MLB3405754727;61075;7908477276894;Cabeceira Para Cama Box King De 195 Cm Em Suede Cinza;2023-08-10;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3407803283;81435;7908748102365;Kit 2 Poltronas Elisa Linho Bege A19 Pés Palito Castanho Liso;2023-08-12;;active;;Classico;Por conta do comprador;159;item;0;;;;
MLB3405789483;75340;7908670800377;Poltrona Giratória Alabama Veludo Azul Marinho Base Madeira Liso;2023-08-10;;active;;Premium;Por conta do comprador;1000;item;0;;;;
MLB3894123636;80087;7908670891375;Kit 2 Poltronas Viena D'rossi De Suede Rosê Com Pés Castanhos Rosa Liso;2023-08-11;;active;;Premium;Por conta do comprador;159;item;0;;;;
MLB3895755870;60185;7908477288088;Escultura Decorativa Rosto Cego Cerâmica Grafite 25x15cm D'rossi;2023-08-13;;active;;Classico;Frete gratis;8;item;0;;;;
MLB3406085191;59755;7908477271059;Cabeceira Para Cama Box Queen D'rossi De Suede Preto 160 Cm;2023-08-10;;active;;Classico;Frete gratis;1;item;0;;;;
MLB3894608716;64657;7908575907294;Kit 01 Namoradeira E 02 Poltronas Giovana Corino Bege Liso;2023-08-11;;active;;Classico;Por conta do comprador;97;item;0;;;;
MLB3406744261;78657;7908670861231;Sofá 2 Lugares Namoradeira Lana Suede Bege Base De Madeira - D'rossi Liso;2023-08-11;;active;;Classico;Por conta do comprador;273;item;0;;;;
MLB3895143842;47316;7908439250016;Sofá 2 Lugares Namoradeira Stella Pés Palito Castanho Suede Cinza Liso;2023-08-12;;active;;Premium;Por conta do comprador;318;item;0;;;;
MLB3409745197;59599;7908477269452;Aparador Brooklyn Industrial D'rossi Dourado 138cm Sala Estar Preto;2023-08-14;;active;;Premium;Por conta do comprador;17;item;0;;;;
MLB3931793518;60295;7908477288590;Escultura Decorativa Elos Em Cerâmica Chumbo 12x15x8,5 Cinza;2023-08-24;;active;;Premium;Frete gratis;9;item;0;;;;
MLB3899280958;81525-69741;;Sofá Namoradeira Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;252;variation;1;;;178470559106;Cor: Nozes
MLB3899280958;81525-69739;;Sofá Namoradeira Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;318;variation;1;;;178470559108;Cor: Branco
MLB3899280958;81525-69743;;Sofá Namoradeira Elisa Corano Pés Palito Castanho - D'rossi;2023-08-15;;active;;Classico;Por conta do comprador;251;variation;1;;;178470559110;Cor: Preto
MLB3410505041;77523;7908748101597;Poltrona Elisa Corano Nozes Pés Palito Castanho - D'rossi Marrom Liso;2023-08-15;;active;;Premium;Por conta do comprador;296;item;0;;;;
MLB3410493621;81511;;Poltrona Elisa Corano Pés Palito Castanho D'rossi;2023-08-15;;active;;Premium;Por conta do comprador;253;variation;1;;;179435593947;Cor: Nozes
MLB3410493621;81511;;Poltrona Elisa Corano Pés Palito Castanho D'rossi;2023-08-15;;active;;Premium;Por conta do comprador;318;variation;1;;;179435593949;Cor: Branco
MLB3410493621;81511;;Poltrona Elisa Corano Pés Palito Castanho D'rossi;2023-08-15;;active;;Premium;Por conta do comprador;259;variation;1;;;179435593951;Cor: Preto
MLB3899270054;81535;7908748101740;Kit 1 Sofá E 2 Poltronas Elisa Corano Branco Pés Palito Branco Liso;2023-08-15;;active;;Premium;Por conta do comprador;106;item;0;;;;
MLB3415514197;62697;7908477297455;Vaso Decorativo Barca Preto 17x63x17 Cm - D'rossi Vaso Bacia Decorativo;2023-08-19;;active;;Classico;Frete gratis;5;item;0;;;;
MLB3415702947;62687;7908477297424;Vaso Bacia Decorativo Osaka Branco Vietnamita 11,5x44x36 Cm;2023-08-19;;active;;Classico;Frete gratis;9;item;0;;;;
MLB3916963380;66231;7908575928879;Kit 2 Mesas De Cabeceira Organizadora Ellie 3 Gavetas Branco Pintura Uv;2023-08-20;;active;;Classico;Por conta do comprador;500;item;0;;;;
MLB3414750643;52376;7908103724294;Escultura Decorativa Face Em Poliresina Preto 42x14,5 Cm Preto;2023-08-18;;active;;Premium;Por conta do comprador;7;item;0;;;;
MLB3414603173;60373;7908477288927;Escultura Decorativa Barco Poliresina Madeira 32x24x5 Cm Bege;2023-08-18;;active;;Classico;Frete gratis;1;item;0;;;;
MLB3917289064;60585;7908477291545;Vaso Bacia Decorativo Osaka Preto G 16x65x52 Cm - D'rossi;2023-08-20;;active;;Premium;Frete gratis;10;item;0;;;;
MLB3921684520;60311;7908477288668;Escultura Decorativa Pássaro Em Cerâmica Dourado 8x23x6 Cm Dourado;2023-08-21;;active;;Classico;Frete gratis;12;item;0;;;;
